model_name,dataset_name,dataset_path,dataset_config,horizon,cutoff,lead_time,min_context_length,max_context_length,seasonality,eval_metric,extra_metrics,quantile_levels,id_column,timestamp_column,target_column,generate_univariate_targets_from,past_dynamic_columns,excluded_columns,test_error,training_time_s,inference_time_s,dataset_fingerprint,trained_on_this_dataset,fev_version,MAE,MAPE,RMSE,SOLAR_ACC
sundial_base_128m,solar,/mnt/EnergyEVA/solar/solete.parquet,,96,-96,1,96,512,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.6846632361412048,,,433696a6d4fb4551,False,0.5.0,0.046021394431591,3.0672357082366943,0.0955282896757125,0.6846632361412048
sundial_base_128m,solar,/mnt/EnergyEVA/solar/solete.parquet,,96,-480,1,96,1024,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.5404276251792908,,,433696a6d4fb4551,False,0.5.0,0.0554730296134948,4.030111312866211,0.1193448901176452,0.5404276251792908
sundial_base_128m,solar,/mnt/EnergyEVA/solar/solete.parquet,,96,-384,1,96,1024,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.6660783290863037,,,433696a6d4fb4551,False,0.5.0,0.0480369105935096,2.348031044006348,0.0978579595685005,0.6660783290863037
sundial_base_128m,solar,/mnt/EnergyEVA/solar/solete.parquet,,96,-288,1,96,1024,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.6958057880401611,,,433696a6d4fb4551,False,0.5.0,0.0502920933067798,1.732138752937317,0.1047286689281463,0.6958057880401611
sundial_base_128m,solar,/mnt/EnergyEVA/solar/solete.parquet,,96,-192,1,96,1024,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.584025502204895,,,433696a6d4fb4551,False,0.5.0,0.060161504894495,3.379249334335327,0.1199684292078018,0.584025502204895
sundial_base_128m,solar,/mnt/EnergyEVA/solar/solete.parquet,,96,-96,1,96,1024,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.7331027388572693,,,433696a6d4fb4551,False,0.5.0,0.0400374978780746,2.11110520362854,0.0858963653445243,0.7331027388572693
sundial_base_128m,solar,/mnt/EnergyEVA/solar/solete.parquet,,96,-480,1,96,2048,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.5664039254188538,,,433696a6d4fb4551,False,0.5.0,0.0534458644688129,3.648712158203125,0.115294799208641,0.5664039254188538
sundial_base_128m,solar,/mnt/EnergyEVA/solar/solete.parquet,,96,-384,1,96,2048,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.6877645254135132,,,433696a6d4fb4551,False,0.5.0,0.044010829180479,2.2249977588653564,0.0856498107314109,0.6877645254135132
sundial_base_128m,solar,/mnt/EnergyEVA/solar/solete.parquet,,96,-288,1,96,2048,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.6763156056404114,,,433696a6d4fb4551,False,0.5.0,0.0510321334004402,1.8477030992507932,0.1025415435433387,0.6763156056404114
sundial_base_128m,solar,/mnt/EnergyEVA/solar/solete.parquet,,96,-192,1,96,2048,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.5204704403877258,,,433696a6d4fb4551,False,0.5.0,0.0679886266589164,4.675478458404541,0.1331035792827606,0.5204704403877258
sundial_base_128m,solar,/mnt/EnergyEVA/solar/solete.parquet,,96,-96,1,96,2048,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.712850034236908,,,433696a6d4fb4551,False,0.5.0,0.0450881645083427,2.228161334991455,0.0920808166265487,0.712850034236908
